ProductID,Name,Category,Description,Brand,Price,Size
273298733G41,giày sandal biggben da bò thật cao 5 phân sdcg112,GSD01,"Thương hiệu: BIGBENGiày sandal cao gótChật Liệu: Da bò thật 100%Giày Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, ...",BIGGBEN,359000.00,41
273320630G41,giày sandal nữ da bò thật biggben cao cấp sdn100,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :3 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,319000.00,41
273366771G39,giày thể thao bitis hunter nam(39-45),GTT01,"Giày Thể Thao Nam Bitis Hunter Core  ● Kích thước: 39-40-41-42-43-44-45● Màu sắc: ĐenMen – Giày Thể ThaoQuai: da tổng hợp, thun chất liệu cổ vớ co giãnĐế: Phylon,ip,cao su đàn hồiSử dụng hà...",Bitis,799000.00,39
273371724G41,bốt đùi nữ mũi nhọn da lộn lót lông pinkaha ôm chân gót cao 7cm không khoá,GT02,"Kính chào Quý khách!!!Cảm ơn quý khách đã ghé thăm Shop.------------------------------------------------------------------️ CAM KẾT CHẤT LƯỢNG 100%️ TƯ VẤN NHIỆT TÌNH, VUI VẺ️ ĐỔI TRẢ TRONG VÒNG ...",P Pinkaha,565000.00,41
273440178G39,"giày thể thao nam chất liệu vải mềm mại, phong cách cá tính năng dộng – gna2017",GTT01,"1.Thiết kế: có form giày dễ thương, năng động, cá tính, phần trên của đôi giày được làm từ chất liệu vải cao cấp, mềm mại, giúp cho người mang giày có cảm giác dễ chịu. Thêm vào đó là phần đế giày đượ...",Bee Gee,290000.00,39
273442610G41,bốt nữ cổ ngắn cao gót 7 phân ro610 rosata tại bcashop phối màu độc đáo sang trọng và thời trang,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ ngắn cao gót 7 phân RO610 ROSATA tại BCASHOP phối màu độc đáo giữa trắng và nâu bò sang ...,Rosata,599000.00,41
273450520G40,giày thể thao bitis hunter nam (39-45),GTT01,"Dòng giày thể thao luôn mang đến những form dáng mạnh mẽ, với những thiết kế hầm hố, bụi bặm. Chào sân bằng một thiết kế lấy ý tưởng mạnh mẽ như những chiến binh. Phần má quai ôm trọn bàn chân bằng đ...",Bitis,949000.00,40
273468171G41,giày boots nữ geox d spherica ec4.1 a,GT02,"Đôi boots cổ điển phong cách dành cho nữ, đảm bảo không chỉ mang đến bước đi nhẹ nhàng mà còn hứa hẹn mang đến cho đôi chân luôn được thoải mái. Thiết kế màu Be linh hoạt này có một phần trên ...",GEOX,6100000.00,41
2736170940L,Quần Short Thể Thao Cổ Cao Cho Nữ Màu Đen Ins Phong Cách Hợp Thời Trang Dáng Rộng Sợi Polyester Co Giãn Quần Áo Làm Việc,QS02,"Girl rich loss detail debate traditional. Too three edge a do. Who least site agent exist citizen girl.
Class help meet state also. Current order around wife will. Heart positive score rest.",No Brand,37000.00,L
2736170940M,Quần Short Thể Thao Cổ Cao Cho Nữ Màu Đen Ins Phong Cách Hợp Thời Trang Dáng Rộng Sợi Polyester Co Giãn Quần Áo Làm Việc,QS02,"Girl rich loss detail debate traditional. Too three edge a do. Who least site agent exist citizen girl.
Class help meet state also. Current order around wife will. Heart positive score rest.",No Brand,37000.00,M
2736170940S,Quần Short Thể Thao Cổ Cao Cho Nữ Màu Đen Ins Phong Cách Hợp Thời Trang Dáng Rộng Sợi Polyester Co Giãn Quần Áo Làm Việc,QS02,"Girl rich loss detail debate traditional. Too three edge a do. Who least site agent exist citizen girl.
Class help meet state also. Current order around wife will. Heart positive score rest.",No Brand,37000.00,S
273620894G39,"giày bốt nữ cổ ngắn 5p ro609 màu đen, bề mặt nhám thời trang kết hợp điểm nhấn sang trọng tạo nên thiết kế thời thượng",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt nữ cổ ngắn 5p RO609 màu đen, bề mặt nhám thời trang kết hợp điểm nhấn sang trọng tạo nên ...",Rosata,529000.00,39
273637119G39,giày bốt nữ cổ thấp gót cao 8p ro607 rosata tại bcashop màu đen thiết kê đơn giản nhưng sang trọng theo đúng gu đẳng cấp,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt nữ cổ thấp gót cao 8p RO607 ROSATA tại BCASHOP màu đen thiết kê đơn giản nhưng sang trọn...,Rosata,549000.00,39
273637297G41,giày bốt nữ cổ thấp gót cao 8p ro607 rosata tại bcashop màu nâu thiết kê đơn giản nhưng sang trọng theo đúng gu đẳng cấp,GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt nữ cổ thấp gót cao 8p RO607 ROSATA tại BCASHOP màu nâu thiết kê đơn giản nhưng sang trọn...,Rosata,549000.00,41
273659266G41,giày sandal biggben da bò thật cao 5 phân sdcg114,GSD02,"Thương hiệu: BIGBENGiày sandal cao gótChật Liệu: Da bò thật 100%Giày Nữ với chất liệu Da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, ...",BIGGBEN,349000.00,41
273659296G39,"bốt nữ cổ ngắn 7p ro617 rosata tại bcashop mũi nhọn kiểu dáng thời trang, sành điệu, độc đáo với phần dây kéo trên lạ mắt",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ ngắn 7p RO617 trắng ROSATA tại BCASHOP kiểu dáng thời trang, sành điệu, độc đáo với phần...",Rosata,549000.00,39
273659336G41,"bốt nữ cổ ngắn 7p ro617 rosata tại bcashop kiểu dáng thời trang, sành điệu, độc đáo với phần dây kéo trên lạ mắt",GT02," ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ ngắn 7p RO617 đen ROSATA tại BCASHOP kiểu dáng thời trang, sành điệu, độc đáo với phần ...",Rosata,549000.00,41
273668874G40,giày sandal nữ da bò thật biggben cao cấp sdn101,GSD02,Thương hiệu: BIGBENChất Liệu :Da bò thật 100%Kích Thước :từ 35 đến 40Đế Cao :3 cmSản phẩm được bảo hành 1 năm HƯỚNG DẪN BẢO QUẢNBảo quản nơi thoáng mátTránh tiếp xúc hóa chất mạnhGià...,BIGGBEN,309000.00,40
273679385G39,"bốt nữ cổ thấp 5p ro618 rosata tại bcashop mũi nhọn thời trang, phối mũi khác màu thân giày độc đáo sang chảnh",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ thấp 5p RO618 ROSATA tại BCASHOP gót và mũi nhọn thời trang, phối mũi khác màu thân giày...",Rosata,349000.00,39
273679403G40,"bốt nữ cổ thấp 5p ro618 rosata tại bcashop phối mũi khác màu thân giày độc đáo sang chảnh, thời trang",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ thấp 5p RO618 màu da ROSATA tại BCASHOP gót và mũi nhọn thời trang, phối mũi khác màu th...",Rosata,349000.00,40
273685743G41,giày sandal cole haan nữ mikaela stitchlite sandal,GSD02,"Mẫu giày sandal MIKAELA STITCHLITE SANDAL có kết cấu tối giãn, được thiết kế đề cao sự êm ái và thoải mái. Đôi giày sandal này là sự lựa chọn hoàn hảo cho những buổi dạo phố hoặc chuyến du lịch của bạ...",Cole Haan,3990000.00,41
273687877G39,giày thể thao bitis hunter nam (40-45),GTT01,"  ● Kích thước: 39-40-41-42-43-4-45● Màu sắc: REU_KEM_XANHMen – Giày Thể ThaoQuai: lưới, thun chất liệu cổ vớ co giãnĐế: Phylon,ip,cao su đàn hồiSử dụng hàng ngày, đi học, đi chơi- Do màn hì...",Bitis,1279000.00,39
273702857G39,"boots thời trang nữ cổ thấp, da lì, mũi nhọn rosata ro590 - 7p - hàng việt nam - bkstore",GT01,"MÔ TẢ SẢN PHẨM Giày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩn Đường may tỉ mỉ - chắc chắn - thẩm mỹ Đệm lót êm ái có khả năng hút ẩm tốt bảo vệ đôi chân của bạn luôn khô thoáng, gi...",Rosata,500000.00,39
273762403G41,"sách - from mohair suits to kinky boots - how music, clothes and going out shaped by geoff deane (uk edition, hardcover)",GT01,    Ships from and sold by EXPERAL Singapore  Publisher: Muswell Press  Origin: United Kingdom (Imported)   ISBN 13: 9781739123895  Condition: Brandnew   Binding: hardcover  Pages: 224  Dime...,nan,778000.00,41
273767192G40,"sách - thunder boots by naomi cartwright jones (author),rebecca ashdown (artist) (uk edition, paperback)",GT02,    Ships from and sold by EXPERAL Singapore  Publisher: Oxford University Press  Origin: United Kingdom (Imported)   ISBN 13: 9780192779021  Condition: Brandnew   Binding: Paperback  Pages: ...,nan,411000.00,40
273787788G39,boots thời trang nữ da bóng phối vân rosata ro603 - 8p - hàng việt nam - bkstore,GT01,"MÔ TẢ SẢN PHẨM Giày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩn Đường may tỉ mỉ - chắc chắn - thẩm mỹ Đệm lót êm ái có khả năng hút ẩm tốt bảo vệ đôi chân của bạn luôn khô thoáng, gi...",Rosata,590000.00,39
273788041G41,tất bốt cho bé gái 1-6 tuổi họa tiết chữ m dày dặn ấm áp kiểu dáng điệu đà thời trang,GT01,Tất bốt cho bé gái 1-6 tuổi họa tiết chữ M Shop chuyên bán hàng phân khúc TRUNG và CAO CẤP  shop CAM KẾT với khách hàng về hình ảnh chất lượng sản phẩm đúng như mô tả sản phẩmTất bốt cho bé gái 1-6 ...,OEM,39000.00,41
273795276G41,"bốt nữ cổ lỡ cao gót 10 phân màu đen ro606 rosata tại bcashop đính đá sang trọng và thời thượng, siêu siêu đẹp",GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ lỡ cao gót 10 phân màu trắng RO606 ROSATA tại BCASHOP đính đá sang trọng và thời thượng...,Rosata,599000.00,41
273795291G41,"bốt nữ cổ lỡ cao gót 10 phân màu trắng ro606 rosata tại bcashop đính đá sang trọng và thời thượng, siêu siêu đẹp",GT02,"ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Bốt nữ cổ lỡ cao gót 10 phân màu trắng RO606 ROSATA tại BCASHOP đính đá sang trọng và thời thượng, ...",Rosata,599000.00,41
273804345G41,đồ chơi lắp ráp lego city 60428 rô bốt xây dựng trong không gian (140 chi tiết),GT02,LEGO CITY 60428 Đồ chơi lắp ráp Rô bốt xây dựng trong không gian (140 chi tiết) Leo vào buồng lái của Rô bốt xây dựng trong không gian để thực hiện chuyến thám hiểm khai thác hành tinh. Bộ đồ t...,LEGO,299000.00,41
273804988G40,"boots thời trang nữ cao gót, da lì đính hạt, mũi nhọn rosata ro606 - 10p - hàng việt nam - bkstore",GT01,"MÔ TẢ SẢN PHẨM Giày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩn Đường may tỉ mỉ - chắc chắn - thẩm mỹ Đệm lót êm ái có khả năng hút ẩm tốt bảo vệ đôi chân của bạn luôn khô thoáng, gi...",Rosata,600000.00,40
273807111G39,boots thời trang nữ da lì viền chỉ nổi rosata ro607 - 9p - hàng việt nam - bkstore,GT01,"MÔ TẢ SẢN PHẨM Giày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩn Đường may tỉ mỉ - chắc chắn - thẩm mỹ Đệm lót êm ái có khả năng hút ẩm tốt bảo vệ đôi chân của bạn luôn khô thoáng, gi...",Rosata,550000.00,39
273820938G41,"giày bốt nữ cổ thấp 8p ro603 rosata tại bcashop kết hợp phần sau giày vân nổi và phần mũi bóng sành điệu, thời trang",GT02,ROSATA - thương hiệu giày thời trang nữ cao cấp THUẦN VIỆT NHƯNG CHẤT LƯỢNG QUỐC TẾ------------------Giày bốt nữ cổ thấp 8p RO603 ROSATA tại BCASHOP kết hợp phần sau giày vân nổi và phần mũi bóng sàn...,Rosata,589000.00,41
273834496G41,giày bốt cổ cao cho bé gái phong cách hàn quốc đẹp diện đi chơi đi tiệc size 26-37 hàng quảng châu cao cấp,GT01,Kích thước lòng giàySize 26 (16cm)Size 27 (16.6cm)Size 28 (17.2cm)Size 29 (17.8cm)Size 30 (18.4cm)Size 31 (19cm)Size 32 (19.6cm)Size 33 (20.2cm)Size 34 (20.8cm)Size 35 (21.4cm)Size 36 (22cm)Size 37 (2...,OEM,234600.00,41
273836854G39,giày sandal nam nữ unisex the bily quai ngang dây dù đế ip siêu êm nhẹ màu đen-bl05,GSD01,"Giày Sandal Nam Nữ Unisex The BiLy Quai Ngang Dây Dù Đế IP Siêu Êm Nhẹ Màu Đen -BL05+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 05 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời trang dễ dàng...",THE BILY,349000.00,39
273837299G40,giày sandal nam nữ unisex the bily quai ngang dây dù đế ip siêu êm nhẹ màu xám trắng-bl05,GSD01,"Giày Sandal Nam Nữ Unisex The BiLy Quai Ngang Dây Dù Đế IP Siêu Êm Nhẹ Màu Xám Trắng -BL05+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 05 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời trang d...",THE BILY,349000.00,40
273837581G40,giày sandal nam nữ unisex the bily quai ngang dây dù đế ip siêu êm nhẹ màu xám cam-bl05,GSD01,"Giày Sandal Nam Nữ Unisex The BiLy Quai Ngang Dây Dù Đế IP Siêu Êm Nhẹ Màu Xám Cam-BL05+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 05 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời trang dễ d...",THE BILY,349000.00,40
273839418G39,giày sandal nam nữ unisex the bily quai ngang dây dù đế ip siêu êm nhẹ màu xanh trắng-bl05,GSD01,"Giày Sandal Nam Nữ Unisex The BiLy Quai Ngang Dây Dù Đế IP Siêu Êm Nhẹ Màu Xanh Trắng -BL05+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 05 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời trang ...",THE BILY,349000.00,39
273839585G40,giày sandal nam nữ unisex the bily quai ngang dây dù đế ip siêu êm nhẹ màu đen- bl07 đen,GSD01,"Giày Sandal Nam Nữ Unisex The BiLy Quai Ngang Dây Dù Đế IP Siêu Êm Nhẹ Màu Đen -BL07 Đen+Mô Tả Sản Phẩm:- Dòng sản phẩm The Bily 07 có nhiều size dành cho nam và nữ, có nhiều màu sắc, thời trang dễ ...",THE BILY,349000.00,40
273850400G40,boots thời trang nữ da vân gót trụ rosata ro609 - 5p - hàng việt nam - bkstore,GT01,"MÔ TẢ SẢN PHẨM Giày được làm từ chất liệu da PU cao cấp, bền và dễ lau vết bẩn Đường may tỉ mỉ - chắc chắn - thẩm mỹ Đệm lót êm ái có khả năng hút ẩm tốt bảo vệ đôi chân của bạn luôn khô thoáng, gi...",Rosata,530000.00,40
273860918G40,"sách - the tale of kitty in boots by beatrix potter (uk edition, hardcover)",GT02,    Ships from and sold by EXPERAL Singapore  Publisher: Penguin Random House Childrens UK  Origin: United Kingdom (Imported)   ISBN 13: 9780241324561  Condition: Brandnew   Binding: hardcove...,nan,366000.00,40
273861366G39,"sách - puss in boots by val biro (uk edition, paperback)",GT01,    Ships from and sold by EXPERAL Singapore  Publisher: Award Publications Ltd  Origin: United Kingdom (Imported)   ISBN 13: 9781782705710  Condition: Brandnew   Binding: paperback  Pages: 2...,nan,273600.00,39
